genres,app_name,title,early_access,id,year
Adventure,Nancy Drew®: The White Wolf of Icicle Creek,Nancy Drew®: The White Wolf of Icicle Creek,False,31930,2007
Casual,BRAINPIPE: A Plunge to Unhumanity,BRAINPIPE: A Plunge to Unhumanity,False,35800,2008
Indie,BRAINPIPE: A Plunge to Unhumanity,BRAINPIPE: A Plunge to Unhumanity,False,35800,2008
Adventure,Tales of Monkey Island Complete Pack,Tales of Monkey Island Complete Pack,False,31170,2009
Action,Street Fighter® IV,Street Fighter® IV,False,21660,2009
Action,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,False,6080,2007
Adventure,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,False,6080,2007
Racing,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,False,6080,2007
Simulation,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,False,6080,2007
Strategy,Thrillville®: Off the Rails™,Thrillville®: Off the Rails™,False,6080,2007
Adventure,Indiana Jones® and the Fate of Atlantis™,Indiana Jones® and the Fate of Atlantis™,False,6010,1992
Action,Armed and Dangerous®,Armed and Dangerous®,False,6090,2003
Action,"Star Wars: Battlefront 2 (Classic, 2005)","Star Wars: Battlefront 2 (Classic, 2005)",False,6060,2005
Adventure,Indiana Jones® and the Last Crusade™,Indiana Jones® and the Last Crusade™,False,32310,1989
Action,LEGO® Indiana Jones™: The Original Adventures,LEGO® Indiana Jones™: The Original Adventures,False,32330,2008
Adventure,LEGO® Indiana Jones™: The Original Adventures,LEGO® Indiana Jones™: The Original Adventures,False,32330,2008
Adventure,The Secret of Monkey Island: Special Edition,The Secret of Monkey Island: Special Edition,False,32360,2009
Strategy,Warfare,Warfare,False,35300,2008
Action,Clutch,Clutch,False,35310,2009
Racing,Clutch,Clutch,False,35310,2009
Adventure,Nancy Drew®: Ransom of the Seven Ships,Nancy Drew®: Ransom of the Seven Ships,False,31980,2009
Sports,3D Ultra™ Minigolf Adventures,3D Ultra™ Minigolf Adventures,False,10140,2006
Adventure,King's Quest™ Collection,King's Quest™ Collection,False,10100,2006
Action,TimeShift™,TimeShift™,False,10130,2007
Adventure,Space Quest™ Collection,Space Quest™ Collection,False,10110,2006
Action,Killing Floor Outbreak Character Pack,Killing Floor Outbreak Character Pack,False,1256,2009
Action,Aces of the Galaxy™,Aces of the Galaxy™,False,10120,2008
Casual,Aces of the Galaxy™,Aces of the Galaxy™,False,10120,2008
Simulation,Tropico Reloaded,Tropico Reloaded,False,33520,2009
Strategy,Tropico Reloaded,Tropico Reloaded,False,33520,2009
Casual,Mystery P.I. - Lost in Los Angeles,Mystery P.I. - Lost in Los Angeles,False,3610,2009
Action,Bionic Commando: Rearmed,Bionic Commando: Rearmed,False,21680,2008
Action,Bionic Commando,Bionic Commando,False,21670,2009
Adventure,Bionic Commando,Bionic Commando,False,21670,2009
Action,Watchmen: The End is Nigh Part 2,Watchmen: The End is Nigh Part 2,False,21030,2009
Action,Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood,False,36000,2009
Indie,Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood,False,36000,2009
Adventure,STAR WARS™ - Knights of the Old Republic™,STAR WARS™ - Knights of the Old Republic™,False,32370,2003
RPG,STAR WARS™ - Knights of the Old Republic™,STAR WARS™ - Knights of the Old Republic™,False,32370,2003
Indie,Osmos,Osmos,False,29180,2009
Casual,Osmos,Osmos,False,29180,2009
RPG,Fallout 2: A Post Nuclear Role Playing Game,Fallout 2: A Post Nuclear Role Playing Game,False,38410,1998
Strategy,Fallout Tactics: Brotherhood of Steel,Fallout Tactics: Brotherhood of Steel,False,38420,2001
Action,Kingpin — Life of Crime,Kingpin — Life of Crime,False,38430,1999
Adventure,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,False,31180,2009
Casual,Jewel Quest Pack,Jewel Quest Pack,False,37960,2009
Casual,Mahjong Quest Collection,Mahjong Quest Collection,False,38000,2009
Adventure,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",False,37400,2009
Indie,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",False,37400,2009
Action,Tom Clancy's Splinter Cell Chaos Theory®,Tom Clancy's Splinter Cell Chaos Theory®,False,13570,2005
Strategy,XIII Century – Gold Edition,XIII Century – Gold Edition,False,34420,2009
Simulation,World of Zoo,World of Zoo,False,43100,2009
Action,Mini Ninjas,Mini Ninjas,False,35000,2009
Adventure,Mini Ninjas,Mini Ninjas,False,35000,2009
Adventure,Windosill,Windosill,False,37600,2009
Casual,Windosill,Windosill,False,37600,2009
Indie,Windosill,Windosill,False,37600,2009
Simulation,Train Simulator: Colton & Northern Route Add-On,Train Simulator: Colton &amp; Northern Route Add-On,False,24029,2009
Adventure,Midnight Mysteries,Midnight Mysteries,False,32140,2009
Casual,Midnight Mysteries,Midnight Mysteries,False,32140,2009
Adventure,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,False,31190,2009
Action,Joint Operations: Combined Arms Gold,Joint Operations: Combined Arms Gold,False,32770,2009
Simulation,Train Simulator: US Loco & Asset Pack,Train Simulator: US Loco &amp; Asset Pack,False,208306,2009
Simulation,DinerTown Tycoon,DinerTown Tycoon,False,37300,2009
Simulation,Train Simulator: European Loco & Asset Pack,Train Simulator: European Loco &amp; Asset Pack,False,208300,2009
RPG,Risen,Risen,False,40300,2009
Casual,Flora's Fruit Farm,Flora's Fruit Farm,False,35070,2009
Strategy,Empire: Total War™ - The Warpath Campaign,Empire: Total War™ - The Warpath Campaign,False,10606,2009
Adventure,Machinarium,Machinarium,False,40700,2009
Indie,Machinarium,Machinarium,False,40700,2009
Action,Medal of Honor: Airborne,Medal of Honor: Airborne,False,24840,2007
Racing,Need for Speed: Shift,Need for Speed: Shift,False,24870,2009
RPG,Torchlight,Torchlight,False,41500,2009
Strategy,Command & Conquer: Red Alert 3 - Uprising,Command &amp; Conquer: Red Alert 3 - Uprising,False,24800,2009
Strategy,The Stronghold Collection,The Stronghold Collection,False,901735,2009
Strategy,East India Company: Privateer,East India Company: Privateer,False,42800,2009
Action,Painkiller: Resurrection,Painkiller: Resurrection,False,39560,2009
RPG,SpellForce 2 - Anniversary Edition,SpellForce 2 - Anniversary Edition,False,39550,2009
Strategy,SpellForce 2 - Anniversary Edition,SpellForce 2 - Anniversary Edition,False,39550,2009
Adventure,Secret Files: Tunguska,Secret Files: Tunguska,False,40330,2009
Strategy,Rush for Berlin Gold,Rush for Berlin Gold,False,40320,2009
Adventure,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,False,31200,2009
Strategy,Men of War: Red Tide,Men of War: Red Tide,False,3130,2009
Action,Hammerfight,Hammerfight,False,41100,2009
Indie,Hammerfight,Hammerfight,False,41100,2009
Action,SpellForce - Platinum Edition,SpellForce - Platinum Edition,False,39540,2009
RPG,SpellForce - Platinum Edition,SpellForce - Platinum Edition,False,39540,2009
Strategy,Massive Assault: Phantom Renaissance,Massive Assault: Phantom Renaissance,False,34640,2005
Strategy,Massive Assault,Massive Assault,False,34630,2003
Action,Serious Sam HD: The First Encounter,Serious Sam HD: The First Encounter,False,41000,2009
Indie,Serious Sam HD: The First Encounter,Serious Sam HD: The First Encounter,False,41000,2009
Adventure,Secret Files 2: Puritas Cordis,Secret Files 2: Puritas Cordis,False,40340,2009
RPG,Dragon Age: Origins,Dragon Age: Origins,False,17450,2009
Action,Aztaka,Aztaka,False,37100,2009
RPG,Aztaka,Aztaka,False,37100,2009
Indie,Aztaka,Aztaka,False,37100,2009
Indie,Magnetis,Magnetis,False,37500,2009
Casual,Magnetis,Magnetis,False,37500,2009
Strategy,For The Glory: A Europa Universalis Game,For The Glory: A Europa Universalis Game,False,42810,2009
Action,Call of Duty®: Modern Warfare® 2,Call of Duty®: Modern Warfare® 2,False,10180,2009
Adventure,LEGO® Star Wars™ - The Complete Saga,LEGO® Star Wars™ - The Complete Saga,False,32440,2009
RPG,Overlord™,Overlord™,False,11450,2007
RPG,Overlord™: Raising Hell,Overlord™: Raising Hell,False,12710,2008
Strategy,Command & Conquer 3: Tiberium Wars,Command &amp; Conquer 3: Tiberium Wars,False,24790,2007
Indie,Yumsters 2: Around the World,Yumsters 2: Around the World,False,29120,2008
Casual,Yumsters 2: Around the World,Yumsters 2: Around the World,False,29120,2008
Strategy,Command & Conquer 3: Kane's Wrath,Command &amp; Conquer 3: Kane's Wrath,False,24810,2009
Indie,Gratuitous Space Battles,Gratuitous Space Battles,False,41800,2009
Simulation,Gratuitous Space Battles,Gratuitous Space Battles,False,41800,2009
Strategy,Gratuitous Space Battles,Gratuitous Space Battles,False,41800,2009
Simulation,Wings of Prey,Wings of Prey,False,45300,2009
Action,The Bard's Tale,The Bard's Tale,False,41900,2005
Adventure,The Bard's Tale,The Bard's Tale,False,41900,2005
RPG,The Bard's Tale,The Bard's Tale,False,41900,2005
Action,Defence Alliance 2,Defence Alliance 2,False,35420,2009
Action,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,False,32430,2009
RPG,Fallout 3: Game of the Year Edition,Fallout 3: Game of the Year Edition,False,22370,2009
Strategy,Gratuitous Space Battles: The Tribe,Gratuitous Space Battles: The Tribe,False,41802,2009
Indie,Gratuitous Space Battles: The Tribe,Gratuitous Space Battles: The Tribe,False,41802,2009
Simulation,Gratuitous Space Battles: The Tribe,Gratuitous Space Battles: The Tribe,False,41802,2009
Simulation,Build-A-Lot,Build-A-Lot,False,38080,2007
Simulation,Build-A-Lot 2: Town of the Year,Build-A-Lot 2: Town of the Year,False,38090,2008
Simulation,Build-A-Lot 3: Passport to Europe,Build-A-Lot 3: Passport to Europe,False,38100,2009
Casual,Coconut Queen,Coconut Queen,False,38070,2009
Simulation,Coconut Queen,Coconut Queen,False,38070,2009
Casual,Roogoo,Roogoo,False,38210,2009
Action,Devil May Cry 4,Devil May Cry 4,False,45700,2008
Adventure,Devil May Cry 4,Devil May Cry 4,False,45700,2008
Action,Avencast: Rise of the Mage,Avencast: Rise of the Mage,False,46410,2010
Indie,Avencast: Rise of the Mage,Avencast: Rise of the Mage,False,46410,2010
RPG,Avencast: Rise of the Mage,Avencast: Rise of the Mage,False,46410,2010
Simulation,Build-A-Lot 4: Power Source,Build-A-Lot 4: Power Source,False,38110,2009
Action,"Pirates, Vikings, and Knights II","Pirates, Vikings, and Knights II",False,17570,2010
Free to Play,"Pirates, Vikings, and Knights II","Pirates, Vikings, and Knights II",False,17570,2010
Indie,"Pirates, Vikings, and Knights II","Pirates, Vikings, and Knights II",False,17570,2010
Casual,Farm Frenzy 2,Farm Frenzy 2,False,38130,2008
Casual,Farm Frenzy 3: American Pie,Farm Frenzy 3: American Pie,False,38160,2010
Casual,Farm Frenzy 3,Farm Frenzy 3,False,38150,2009
Casual,Farm Frenzy,Farm Frenzy,False,38120,2007
Casual,Farm Frenzy: Pizza Party,Farm Frenzy: Pizza Party,False,38140,2009
Casual,Cake Mania Main Street™,Cake Mania Main Street™,False,36300,2010
Strategy,Westward® IV: All Aboard,Westward® IV: All Aboard,False,36310,2010
Casual,Westward® IV: All Aboard,Westward® IV: All Aboard,False,36310,2010
Adventure,Iron Roses,Iron Roses,False,36320,2010
Casual,Iron Roses,Iron Roses,False,36320,2010
Strategy,UFO: Extraterrestrials Gold,UFO: Extraterrestrials Gold,False,37030,2010
Adventure,LEGO® Indiana Jones™ 2: The Adventure Continues,LEGO® Indiana Jones™ 2: The Adventure Continues,False,32450,2010
Action,Super Laser  Racer,Super Laser  Racer,False,44100,2010
Indie,Super Laser  Racer,Super Laser  Racer,False,44100,2010
Racing,Super Laser  Racer,Super Laser  Racer,False,44100,2010
Strategy,Hearts of Iron III: Soviet Infantry Pack DLC,Hearts of Iron III: Soviet Infantry Pack DLC,False,25960,2010
Action,NecroVisioN: Lost Company,NecroVisioN: Lost Company,False,46250,2010
Casual,Cradle of Persia,Cradle of Persia,False,38180,2007
Action,Aliens vs. Predator Swarm Map Pack,Aliens vs. Predator Swarm Map Pack,False,10695,2010
Action,Serious Sam Classic: The First Encounter,Serious Sam Classic: The First Encounter,False,41050,2001
Indie,Serious Sam Classic: The First Encounter,Serious Sam Classic: The First Encounter,False,41050,2001
Simulation,Train Simulator: Fort Kent to Eagle Lake Route Add-On,Train Simulator: Fort Kent to Eagle Lake Route Add-On,False,24055,2010
Action,Mount & Blade: Warband,Mount &amp; Blade: Warband,False,48700,2010
RPG,Mount & Blade: Warband,Mount &amp; Blade: Warband,False,48700,2010
Action,Coniclysm,Coniclysm,False,39900,2010
Action,Plain Sight,Plain Sight,False,49900,2010
Indie,Plain Sight,Plain Sight,False,49900,2010
Action,Lead and Gold: Gangs of the Wild West,Lead and Gold: Gangs of the Wild West,False,42120,2010
Action,Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,False,12220,2010
Action,Dark Void™ Zero,Dark Void™ Zero,False,45730,2010
Adventure,Dark Void™ Zero,Dark Void™ Zero,False,45730,2010
Indie,Fortix,Fortix,False,45400,2010
Action,Beat Hazard,Beat Hazard,False,49600,2010
Casual,Beat Hazard,Beat Hazard,False,49600,2010
Indie,Beat Hazard,Beat Hazard,False,49600,2010
Adventure,Sam & Max: The Devil’s Playhouse,Sam &amp; Max: The Devil’s Playhouse,False,901399,2010
Simulation,M.U.D. TV,M.U.D. TV,False,43500,2010
Strategy,M.U.D. TV,M.U.D. TV,False,43500,2010
Simulation,Wings of Luftwaffe Add-on,Wings of Luftwaffe Add-on,False,45302,2010
Adventure,The Misadventures of P.B. Winterbottom,The Misadventures of P.B. Winterbottom,False,40930,2010
Indie,The Misadventures of P.B. Winterbottom,The Misadventures of P.B. Winterbottom,False,40930,2010
Action,AquaNox 2: Revelation,AquaNox 2: Revelation,False,39640,2003
Action,AquaNox,AquaNox,False,39630,2001
Casual,Fluttabyes,Fluttabyes,False,23150,2010
Indie,Fluttabyes,Fluttabyes,False,23150,2010
Casual,Hidden Expedition: Titanic,Hidden Expedition: Titanic,False,50940,2006
Casual,Hidden Expedition: Amazon,Hidden Expedition: Amazon,False,50920,2008
Indie,Hidden Expedition: Amazon,Hidden Expedition: Amazon,False,50920,2008
Strategy,Napoleon: Total War™ - Coalition Battle Pack,Napoleon: Total War™ - Coalition Battle Pack,False,34178,2010
Casual,Fitness Dash™,Fitness Dash™,False,37340,2008
Casual,Gemini Lost™,Gemini Lost™,False,37390,2009
Casual,DinerTown Detective Agency™,DinerTown Detective Agency™,False,37310,2009
Casual,Hotel Dash™ Suite Success™,Hotel Dash™ Suite Success™,False,49000,2009
Casual,Nightshift Legacy: The Jaguar's Eye™,Nightshift Legacy: The Jaguar's Eye™,False,37330,2010
Casual,The Nightshift Code™,The Nightshift Code™,False,37320,2008
Casual,TriJinx: A Kristine Kross Mystery™,TriJinx: A Kristine Kross Mystery™,False,37370,2007
Casual,Valerie Porter and the Scarlet Scandal™,Valerie Porter and the Scarlet Scandal™,False,37380,2009
Action,Biozone,Biozone,False,19080,2010
Adventure,Biozone,Biozone,False,19080,2010
Casual,Biozone,Biozone,False,19080,2010
Action,Rocket Knight,Rocket Knight,False,19030,2010
Adventure,Rocket Knight,Rocket Knight,False,19030,2010
Action,Flight of the Icarus,Flight of the Icarus,False,49800,2010
Indie,Flight of the Icarus,Flight of the Icarus,False,49800,2010
Casual,Puzzler World,Puzzler World,False,33650,2010
Action,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,False,901478,2010
Adventure,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,False,901478,2010
Casual,Ziro,Ziro,False,33660,2010
Indie,Ziro,Ziro,False,33660,2010
Action,Altered Beast™,Altered Beast™,False,34281,2010
Action,Comix Zone™,Comix Zone™,False,34272,2010
Action,SEGA Mega Drive and Genesis Classics,SEGA Mega Drive and Genesis Classics,False,34270,2010
Adventure,SEGA Mega Drive and Genesis Classics,SEGA Mega Drive and Genesis Classics,False,34270,2010
Casual,SEGA Mega Drive and Genesis Classics,SEGA Mega Drive and Genesis Classics,False,34270,2010
RPG,SEGA Mega Drive and Genesis Classics,SEGA Mega Drive and Genesis Classics,False,34270,2010
Action,Golden Axe™,Golden Axe™,False,34276,2010
Action,Ecco the Dolphin™,Ecco the Dolphin™,False,34274,2010
Strategy,Gain Ground™,Gain Ground™,False,34275,2010
Action,Shinobi™ III: Return of the Ninja Master,Shinobi™ III: Return of the Ninja Master,False,34277,2010
Action,Crack Down™,Crack Down™,False,34273,2010
Action,VectorMan™,VectorMan™,False,34280,2010
Action,Shadow Dancer™,Shadow Dancer™,False,34282,2010
Action,Space Harrier™ II,Space Harrier™ II,False,34279,2010
Action,Alpha Protocol™,Alpha Protocol™,False,34010,2010
RPG,Alpha Protocol™,Alpha Protocol™,False,34010,2010
Action,Alien Breed: Impact,Alien Breed: Impact,False,22610,2010
RPG,Fallout 3 - Point Lookout,Fallout 3 - Point Lookout,False,22440,2010
Strategy,Defense Grid: Resurgence Map Pack 1,Defense Grid: Resurgence Map Pack 1,False,18508,2010
Indie,Defense Grid: Resurgence Map Pack 1,Defense Grid: Resurgence Map Pack 1,False,18508,2010
RPG,Fallout 3 - Mothership Zeta,Fallout 3 - Mothership Zeta,False,22430,2010
RPG,Fallout 3 - Broken Steel,Fallout 3 - Broken Steel,False,22410,2010
RPG,Fallout 3 - The Pitt,Fallout 3 - The Pitt,False,22420,2010
Action,Alien Swarm,Alien Swarm,False,630,2010
RPG,Fallout 3 - Operation Anchorage,Fallout 3 - Operation Anchorage,False,22400,2010
Simulation,SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,False,24780,2003
Strategy,SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,False,24780,2003
Strategy,Disciples III - Renaissance Steam Special Edition,Disciples III - Renaissance Steam Special Edition,False,33670,2010
RPG,Disciples III - Renaissance Steam Special Edition,Disciples III - Renaissance Steam Special Edition,False,33670,2010
Casual,Tidalis,Tidalis,False,40420,2010
Indie,Tidalis,Tidalis,False,40420,2010
Action,Razor2: Hidden Skies,Razor2: Hidden Skies,False,34920,2010
Casual,Razor2: Hidden Skies,Razor2: Hidden Skies,False,34920,2010
